4.71336  7.50946
4.82055  7.95633
-1.44301  -4.45639
-4.98739  4.90371
7.69093  -7.71027
7.73325  -1.5473
4.67241  7.98816
1.78527  -7.70212
-7.78596  7.97495
4.67509  -5.34508
7.59971  -7.50022
4.78735  -4.41869
-7.97634  7.83246
-1.40911  1.53578
-4.28347  -2.16956
-7.66799  -4.51218
8.1651  -7.45639
7.51341  -1.4215
4.53269  2.0106
7.83585  -1.55076
-7.66685  -4.80819
7.69771  -8.02231
7.79819  -1.66874
-4.92612  -1.85144
-4.47256  -8.04302
5.02771  -5.3675
-7.62779  -5.03775
7.83501  -1.60128
4.76553  1.90063
7.79412  4.73393
4.49574  8.78858
7.72356  -7.5883
4.88352  7.87526
-4.7535  -8.16989
5.1725  -4.37748
4.60286  0.947704
1.25375  5.46334
4.53156  7.68582
7.52554  -7.70008
1.3082  -1.94622
-7.75611  -4.88834
-8.31963  7.39001
-1.73167  8.23775
-1.60021  1.6672
1.08373  4.71841
4.76057  7.87353
4.49236  7.51129
-1.68536  1.89766
4.80606  1.70985
1.44281  5.22431
4.76204  -4.96984
7.76244  -7.6585
7.63963  4.65303
1.45325  -7.51497
-1.39938  1.38374
4.84345  -4.62908
-1.56879  -4.81505
-4.68101  4.41379
5.43459  -5.32456
1.79312  4.65358
4.74723  8.36189
4.64086  8.3432
7.58389  4.37929
-7.99953  1.56276
-1.71002  7.90931
-1.84122  1.5314
4.58903  -4.59838
-4.51111  -1.21141
7.76516  4.95709
-4.89197  4.37329
1.5894  9.92447
-1.28704  1.55807
-1.51354  1.56403
4.98149  1.33263
-4.61819  -1.12861
1.36954  -7.57416
2.0696  4.94637
-1.58316  -4.38259
7.88907  -7.74341
-1.95752  8.02152
4.41193  7.61944
7.79815  4.73018
-1.68855  -4.41933
4.70102  7.80437
7.75058  -7.99056
4.56276  -4.50101
5.10314  -4.47655
-8.46799  7.99546
-1.22103  7.68799
-8.00938  -4.97551
-7.43983  1.49239
8.16658  9.70572
-1.60986  1.31818
-1.42705  7.87103
4.85262  0.914092
-4.28601  -8.604
-7.3694  -5.0352
-4.97976  5.05418
7.69305  -7.61153
7.88071  -1.57832
7.68629  4.81352
4.96385  7.68063
-4.94284  4.90875
-1.88284  1.69028
-1.33709  -3.99695
1.6801  -7.58626
-7.78885  7.74739
5.14918  8.33185
-4.99347  -1.49841
-1.66909  1.70244
1.8225  -7.64367
-4.70637  -7.84946
7.93405  4.82509
-1.80512  1.50969
7.95499  -8.1943
-4.73193  -7.60123
1.16606  -7.39391
-0.455271  -9.95877
-4.87356  4.72684
5.01936  1.27601
-7.65917  -4.62326
1.0725  -8.19773
4.63483  7.56484
5.14142  7.65214
4.27346  -4.34658
-1.58492  1.62079
7.93513  4.87577
-8.13349  -5.148
-1.5624  -4.76052
-1.2754  7.91836
-2.3174  7.16655
7.32318  4.59058
5.24812  -4.85531
7.77704  4.56481
-7.84106  -5.1559
-7.66347  1.45549
7.54769  -2.00493
-1.5567  8.0676
4.69521  -4.55408
5.08751  -4.76053
4.75134  7.85882


























4.65313  1.58026
7.81549  -7.81669
-7.87305  1.5492
7.82498  -7.82568
7.86785  4.7081
4.65961  7.84994
1.6118  -1.60238
4.71622  7.89976
-1.63594  1.55762
-1.54962  1.55588
4.74503  1.56395
-7.84472  1.53921
-4.72161  4.70016
-1.58996  1.51897
7.83836  -1.52505
-1.53601  1.59358
-7.96278  -9.99868
4.72492  7.8461
-1.60463  1.54581
-7.87232  7.84898
-4.73959  -7.866
-7.86987  7.87079
4.70227  -4.69497
4.71767  1.56686
-1.56672  1.55184
-4.72016  4.72241
7.83901  -1.56063
-1.5726  7.81801
4.75863  7.85374
-4.68428  -7.81462
1.56255  -7.90929
1.61804  -1.59134
1.58861  -1.56482
4.7144  -4.73524
-1.57038  -4.72665
-7.80593  -4.71708
7.83455  -1.58119
1.55476  4.71944
7.85129  4.76437
-1.58334  1.55597
7.85613  -7.85591
-1.56596  7.83527
1.6206  -1.58523
-7.86234  7.85273
-1.5706  1.53759
-7.88819  7.82935
-7.85818  -4.69783
4.7062  -4.65398
-4.72595  4.70416
-7.89276  7.87594
7.85189  -1.55327
4.7434  1.56262
1.5535  -1.55184
-1.56648  -4.73367
7.86851  -1.56168
-4.69341  -1.53383
-1.58203  1.62134
-7.83663  1.56947
7.86  -7.83801
4.70297  7.8869
4.78497  7.88955
-1.5875  -4.74401
-4.66504  4.72365
7.83274  -7.88537
7.85551  -1.60839
4.7559  7.83493
1.57212  -7.83563
-7.82141  7.87598
4.76456  -4.7109
7.84177  -7.82824
4.71991  -4.75477
-7.8826  7.83929
-1.56794  1.58585
-4.75506  -1.58618
-7.826  -4.72834
7.87077  -7.81737
7.83255  -1.58145
4.6773  1.58984
7.78586  -1.57826
-7.83817  -4.73285
7.88904  -7.85717
7.83467  -1.55608
-4.69823  -1.58254
-4.73137  -7.84729
4.67219  -4.71318
-7.854  -4.73176
7.83454  -1.57241
4.71038  1.56312
7.89778  4.75814
4.71759  7.87556
7.84087  -7.84652
4.73185  7.87948
-4.72768  -7.87443
4.76891  -4.75878
4.76247  1.57349
1.54634  4.69693
4.71814  7.85077
7.89582  -7.82352
1.57719  -1.56295
-7.85398  -4.68226
-7.88057  7.85388
-1.57145  7.87779
-1.57829  1.55813
1.54105  4.67725
4.74626  7.79687
4.69687  7.82485
-1.63419  1.59314
4.72143  1.54929
1.54424  4.69125
4.69378  -4.77565
7.84394  -7.83423
7.84565  4.71436
1.58185  -7.81573
-1.58398  1.62749
4.7115  -4.71509
-1.55967  -4.71554
-4.70757  4.68327
4.71033  -4.68853
1.55566  4.68356
4.71835  7.82628
4.70846  7.87977
7.85619  4.7567
-7.87726  1.59737
-1.60463  7.87094
-1.60376  1.56012
4.69676  -4.69796
-4.69391  -1.53499
7.85085  4.69924
-4.69886  4.71842
1.64032  9.99559
-1.52912  1.57317
-1.56926  1.59498
4.70479  1.55962
-4.65932  -1.5729
1.57961  -7.84163
1.54904  4.74098
-1.56025  -4.73055
7.81386  -7.86173
-1.53454  7.83314
4.71933  7.78314
7.90221  4.7051
-1.51266  -4.70272
4.65087  7.81636
7.84388  -7.83817
4.72065  -4.72155
4.67325  -4.72085
-7.85999  7.81236
-1.54839  7.83016
-7.8663  -4.74375
-7.84705  1.57829
7.75356  9.99672
-1.55841  1.56616
-1.61645  7.83015
4.6745  1.53977
-4.75879  -7.86316
-7.8637  -4.72352
-4.72239  4.68912
7.8184  -7.83366
7.82138  -1.57866
7.90153  4.71448
4.68959  7.9016
-4.70325  4.7334
-1.59036  1.54016
-1.51099  -4.7557
1.59774  -7.84709
-7.83383  7.87876
4.6995  7.88269
-4.67837  -1.58362
-1.5691  1.57835
1.61129  -7.8493
-4.71009  -7.88985
7.86926  4.71287
-1.57338  1.5641
7.81758  -7.86378
-4.72442  -7.88801
1.52144  -7.86914
-1.52992  -9.99945
-4.70988  4.7081
4.64429  1.57817
-7.85047  -4.68867
1.57195  -7.8744
4.73923  7.87867
4.7377  7.8549
4.67501  -4.74638
-1.58789  1.55273
7.81958  4.69164
-7.86613  -4.69869
-1.55159  -4.69256
-1.5701  7.83795
-1.52588  7.84648
7.87799  4.68977
4.7301  -4.71637
7.83984  4.73313
-7.78336  -4.68423
-7.9135  1.56695
7.8644  -1.55479
-1.53347  7.85173
4.72509  -4.732
4.74313  -4.72964
4.71921  7.90034


